Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed3pm,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
15-Mar,Sydney,21.3,27.9,0.0,1.2,7.6,52.0,26.0,65.0,1013.3,1.0,27.0,No,No
15-Mar,Sydney,20.1,21.9,0.6,6.2,0.3,44.0,17.0,65.0,1019.5,7.0,21.4,No,Yes
15-Mar,Sydney,15.8,24.5,1.2,3.4,8.9,31.0,19.0,49.0,1014.6,2.0,23.7,Yes,No
15-Mar,Sydney,17.7,24.9,0.0,5.6,5.1,70.0,33.0,51.0,1012.5,6.0,23.0,No,Yes
15-Mar,Sydney,16.3,23.6,8.8,7.4,6.1,37.0,13.0,45.0,1015.7,5.0,23.4,Yes,No
15-Mar,Sydney,15.3,24.4,0.0,4.8,3.9,31.0,17.0,55.0,1012.0,7.0,22.5,No,No
15-Mar,Sydney,19.7,29.9,0.0,5.8,7.8,28.0,17.0,49.0,1003.7,2.0,27.2,No,No
15-Mar,Sydney,19.6,28.9,0.2,3.0,10.5,35.0,19.0,54.0,1010.5,1.0,27.2,No,No
15-Mar,Sydney,20.0,31.4,0.0,5.2,8.0,72.0,39.0,65.0,1012.0,5.0,24.9,No,Yes
15-Mar,Sydney,18.3,23.1,2.0,7.6,0.9,44.0,22.0,55.0,1025.3,6.0,21.7,Yes,Yes
15-Mar,Sydney,18.6,24.4,2.2,5.4,1.6,44.0,22.0,59.0,1022.0,7.0,24.1,Yes,Yes
15-Mar,Sydney,18.4,26.5,1.4,3.4,8.7,41.0,22.0,64.0,1013.6,6.0,26.4,Yes,No
15-Mar,Sydney,20.6,27.6,0.2,6.8,2.2,31.0,9.0,93.0,1010.4,8.0,22.5,No,Yes
15-Mar,Sydney,15.0,24.8,22.4,3.4,9.7,37.0,20.0,53.0,1016.5,3.0,24.2,Yes,No
15-Mar,Sydney,16.9,28.7,0.2,5.8,10.4,41.0,17.0,24.0,1015.1,1.0,27.8,No,No
15-Mar,Sydney,14.7,27.6,0.0,7.0,11.2,52.0,22.0,20.0,1017.1,0.0,26.4,No,No
15-Mar,Sydney,14.7,24.5,0.0,7.0,10.9,37.0,20.0,45.0,1021.9,2.0,22.2,No,No
15-Mar,Sydney,15.2,24.7,0.0,5.0,6.4,31.0,20.0,59.0,1021.1,6.0,23.2,No,No
15-Mar,Sydney,17.3,23.9,0.0,4.8,2.7,28.0,19.0,64.0,1022.9,5.0,23.1,No,Yes
15-Mar,Sydney,17.3,24.1,14.2,3.0,3.8,31.0,13.0,58.0,1024.8,6.0,22.7,Yes,Yes
15-Apr,Sydney,17.8,25.3,6.0,4.2,9.9,39.0,17.0,72.0,1021.0,5.0,23.6,Yes,No
15-Apr,Sydney,18.5,27.9,0.0,4.2,3.9,48.0,11.0,57.0,1016.3,7.0,27.1,No,No
15-Apr,Sydney,17.9,19.0,0.6,6.4,0.0,48.0,13.0,89.0,1022.9,8.0,18.5,No,Yes
15-Apr,Sydney,17.7,20.1,24.0,5.4,0.0,52.0,26.0,93.0,1017.4,8.0,17.4,Yes,Yes
15-Apr,Sydney,15.5,25.9,21.4,2.2,9.7,31.0,19.0,54.0,1005.7,4.0,25.6,Yes,No
15-Apr,Sydney,15.8,24.9,0.0,4.0,5.1,35.0,15.0,62.0,1006.6,8.0,20.2,No,No
15-Apr,Sydney,15.1,23.0,0.4,3.2,9.8,70.0,22.0,42.0,1007.2,2.0,21.2,No,Yes
15-Apr,Sydney,14.2,22.3,5.8,5.6,4.6,63.0,30.0,39.0,1013.1,6.0,21.0,Yes,No
15-Apr,Sydney,15.3,22.2,0.2,6.6,6.1,54.0,31.0,42.0,1020.2,3.0,21.2,No,No
15-Apr,Sydney,14.7,22.4,0.4,5.2,6.0,35.0,20.0,58.0,1022.8,3.0,21.7,No,Yes
15-Apr,Sydney,15.6,22.7,7.8,1.8,4.6,22.0,13.0,69.0,1019.6,5.0,20.4,Yes,No
15-Apr,Sydney,14.8,23.5,0.2,2.0,8.8,44.0,28.0,63.0,1018.0,7.0,21.4,No,No
15-Apr,Sydney,14.8,22.2,0.0,4.0,10.2,35.0,19.0,50.0,1021.3,3.0,22.2,No,No
15-Apr,Sydney,14.5,22.4,0.0,4.2,8.5,24.0,17.0,54.0,1021.4,3.0,20.8,No,No
15-Apr,Sydney,15.0,24.2,0.0,5.0,8.7,46.0,19.0,66.0,1021.6,2.0,23.2,No,No
15-Apr,Sydney,17.7,31.7,0.6,3.2,10.4,41.0,15.0,44.0,1019.3,7.0,29.2,No,Yes
15-Apr,Sydney,19.9,23.7,1.6,4.0,0.0,20.0,13.0,89.0,1021.3,8.0,21.0,Yes,No
15-Apr,Sydney,19.7,28.6,0.4,2.0,5.0,54.0,26.0,51.0,1013.9,8.0,26.1,No,Yes
15-Apr,Sydney,18.0,22.5,2.4,6.6,6.6,61.0,35.0,69.0,1019.6,7.0,20.0,Yes,Yes
15-Apr,Sydney,13.6,17.2,13.2,3.2,0.0,83.0,46.0,94.0,1020.7,8.0,17.1,Yes,Yes
15-Apr,Sydney,15.0,25.1,0.0,2.2,8.5,19.0,13.0,59.0,1004.4,4.0,23.9,No,No
15-Apr,Sydney,14.4,25.9,0.2,4.4,8.1,57.0,19.0,49.0,1004.7,3.0,22.5,No,Yes
15-Apr,Sydney,12.7,17.1,13.0,4.0,1.3,48.0,19.0,81.0,1010.4,6.0,16.2,Yes,Yes
15-Apr,Sydney,12.5,20.9,4.0,0.4,10.5,35.0,17.0,41.0,1019.0,1.0,20.7,Yes,No
15-Apr,Sydney,10.3,20.9,0.2,5.6,10.4,39.0,22.0,50.0,1024.5,1.0,20.1,No,No
15-Apr,Sydney,10.6,18.9,0.0,4.0,0.9,37.0,17.0,77.0,1028.9,7.0,17.5,No,Yes
15-Apr,Sydney,14.0,20.9,10.2,3.8,3.0,33.0,17.0,65.0,1028.4,6.0,20.4,Yes,Yes
15-May,Sydney,14.1,21.7,28.4,2.2,1.0,41.0,15.0,83.0,1024.5,7.0,19.8,Yes,Yes
15-May,Sydney,16.6,23.0,8.6,2.6,2.3,52.0,17.0,95.0,1016.5,7.0,19.0,Yes,Yes
15-May,Sydney,18.9,20.9,31.6,1.2,0.4,50.0,22.0,86.0,1012.8,6.0,20.8,Yes,No
15-May,Sydney,17.3,21.8,0.4,1.8,0.3,28.0,7.0,66.0,1013.2,6.0,21.6,No,No
15-May,Sydney,14.7,27.5,0.0,1.6,9.8,41.0,26.0,33.0,1003.9,1.0,27.0,No,No
15-May,Sydney,13.4,21.0,0.2,6.4,10.0,46.0,26.0,29.0,1012.5,0.0,20.4,No,No
15-May,Sydney,11.5,20.3,0.0,6.6,10.3,56.0,30.0,31.0,1015.4,1.0,19.8,No,No
15-May,Sydney,11.1,21.0,0.0,5.2,10.3,35.0,11.0,31.0,1016.1,0.0,20.5,No,No
15-May,Sydney,11.4,21.0,0.0,2.8,10.3,35.0,19.0,36.0,1013.9,1.0,20.7,No,No
15-May,Sydney,11.3,21.2,0.0,4.8,7.8,52.0,26.0,33.0,1006.0,5.0,20.8,No,No
15-May,Sydney,15.4,21.9,0.0,5.0,10.2,70.0,39.0,35.0,1009.6,1.0,21.1,No,No
15-May,Sydney,12.2,22.5,0.0,6.6,10.3,52.0,30.0,34.0,1010.2,1.0,21.9,No,No
15-May,Sydney,13.2,17.3,0.0,4.6,7.7,59.0,13.0,32.0,1016.3,6.0,16.4,No,Yes
15-May,Sydney,7.9,19.3,2.2,4.0,10.1,46.0,20.0,34.0,1024.2,2.0,18.4,Yes,No
15-May,Sydney,10.2,20.0,0.2,4.4,7.8,48.0,24.0,61.0,1031.1,5.0,17.8,No,No
15-May,Sydney,13.0,20.8,0.8,2.8,9.3,41.0,20.0,50.0,1033.7,3.0,19.6,No,No
15-May,Sydney,11.1,20.5,0.6,3.0,3.0,24.0,17.0,66.0,1032.2,6.0,18.4,No,No
15-May,Sydney,11.5,19.3,0.0,2.0,0.5,20.0,2.0,84.0,1027.3,8.0,18.2,No,No
15-May,Sydney,13.8,21.5,0.2,0.4,1.8,28.0,7.0,66.0,1015.5,6.0,20.9,No,No
15-May,Sydney,16.2,25.4,0.4,1.4,5.8,31.0,19.0,58.0,1013.4,7.0,21.6,No,No
15-May,Sydney,14.5,21.8,0.2,4.0,5.8,41.0,19.0,58.0,1016.9,5.0,19.2,No,Yes
15-May,Sydney,13.0,17.7,11.2,3.4,1.4,72.0,30.0,56.0,1020.4,6.0,16.9,Yes,Yes
15-May,Sydney,10.2,19.0,24.4,5.6,8.6,44.0,22.0,50.0,1028.1,3.0,17.9,Yes,No
15-May,Sydney,8.3,20.3,0.2,2.8,8.1,35.0,6.0,44.0,1030.7,2.0,18.9,No,No
15-May,Sydney,9.4,19.5,0.0,2.6,6.0,26.0,7.0,52.0,1028.5,7.0,18.2,No,No
15-May,Sydney,8.5,19.0,0.0,2.0,5.9,30.0,9.0,55.0,1026.6,7.0,17.9,No,No
15-May,Sydney,10.4,21.6,0.0,3.2,8.3,26.0,9.0,40.0,1021.6,6.0,20.5,No,No
15-May,Sydney,11.7,21.0,0.0,1.4,7.6,24.0,4.0,60.0,1020.2,5.0,20.3,No,No
15-May,Sydney,13.6,19.2,0.0,2.0,0.6,26.0,7.0,65.0,1020.1,6.0,18.7,No,No
15-May,Sydney,11.1,18.3,0.2,2.4,1.1,28.0,9.0,52.0,1017.8,7.0,17.0,No,No
15-May,Sydney,11.5,15.0,0.0,3.4,0.0,30.0,13.0,59.0,1012.3,7.0,14.5,No,No
15-Jun,Sydney,10.1,15.9,0.0,0.4,8.6,63.0,26.0,25.0,1016.7,2.0,14.8,No,No
15-Jun,Sydney,6.1,16.6,0.2,4.6,9.1,50.0,20.0,41.0,1022.4,1.0,15.6,No,No
15-Jun,Sydney,6.1,18.4,0.0,3.2,8.8,35.0,11.0,56.0,1020.7,6.0,15.6,No,No
15-Jun,Sydney,7.4,19.0,0.0,1.2,9.0,33.0,9.0,53.0,1017.8,2.0,17.5,No,No
15-Jun,Sydney,8.9,17.7,0.0,4.0,6.9,33.0,7.0,42.0,1019.3,1.0,16.8,No,No
15-Jun,Sydney,10.1,21.0,1.0,1.8,6.1,28.0,4.0,45.0,1027.0,1.0,20.6,No,No
15-Jun,Sydney,9.3,22.6,0.0,2.2,9.5,24.0,15.0,43.0,1024.1,5.0,21.3,No,No
15-Jun,Sydney,10.8,22.9,0.0,2.8,8.1,52.0,19.0,36.0,1019.5,1.0,22.5,No,No
15-Jun,Sydney,13.6,22.6,0.0,4.0,6.5,30.0,19.0,29.0,1019.5,5.0,21.9,No,Yes
15-Jun,Sydney,12.8,14.6,2.0,3.0,0.0,31.0,9.0,92.0,1031.2,7.0,14.2,Yes,Yes
15-Jun,Sydney,11.7,16.1,6.6,0.6,0.2,24.0,4.0,69.0,1034.4,7.0,15.9,Yes,No
15-Jun,Sydney,12.6,19.4,0.4,1.4,0.7,24.0,4.0,57.0,1031.5,6.0,19.2,No,No
15-Jun,Sydney,13.1,19.7,0.0,2.4,4.5,33.0,11.0,46.0,1027.1,7.0,19.0,No,No
15-Jun,Sydney,9.5,19.9,0.0,2.0,8.3,24.0,6.0,52.0,1025.7,3.0,18.6,No,No
15-Jun,Sydney,10.9,16.9,0.2,4.0,0.6,39.0,9.0,79.0,1025.2,7.0,16.4,No,Yes
15-Jun,Sydney,14.7,17.6,10.8,0.6,0.0,30.0,7.0,92.0,1009.1,8.0,16.4,Yes,Yes
15-Jun,Sydney,11.4,17.4,2.2,1.0,0.8,39.0,13.0,84.0,1013.6,7.0,15.8,Yes,Yes
15-Jun,Sydney,8.5,14.1,1.2,2.2,0.0,33.0,11.0,88.0,1027.6,7.0,13.7,Yes,Yes
15-Jun,Sydney,8.0,19.2,3.0,0.6,7.7,22.0,7.0,45.0,1026.1,7.0,17.5,Yes,No
15-Jun,Sydney,8.0,20.3,0.0,2.0,8.1,26.0,9.0,47.0,1023.3,4.0,18.7,No,No
15-Jun,Sydney,10.2,21.3,0.0,3.0,6.5,24.0,6.0,41.0,1019.9,7.0,20.0,No,No
15-Jun,Sydney,12.7,19.4,0.0,2.4,4.2,37.0,20.0,74.0,1023.5,7.0,17.6,No,Yes
15-Jun,Sydney,10.1,19.2,6.2,2.0,7.2,26.0,2.0,40.0,1031.1,3.0,18.7,Yes,No
15-Jun,Sydney,8.3,19.4,0.0,1.8,9.7,26.0,11.0,44.0,1029.2,1.0,19.0,No,No
15-Jun,Sydney,7.4,19.6,0.0,2.6,9.5,28.0,9.0,53.0,1030.9,1.0,18.5,No,No
15-Jun,Sydney,9.3,19.5,0.0,1.0,5.1,22.0,9.0,54.0,1030.0,6.0,17.8,No,No
15-Jun,Sydney,9.0,19.1,0.0,1.2,4.3,28.0,7.0,56.0,1025.0,5.0,17.9,No,No
15-Jul,Sydney,10.7,17.5,1.0,0.6,8.7,33.0,9.0,37.0,1022.6,1.0,17.4,No,No
15-Jul,Sydney,7.0,16.4,0.0,3.0,8.1,65.0,33.0,40.0,1016.8,1.0,16.1,No,No
15-Jul,Sydney,6.2,16.2,0.0,4.0,9.3,44.0,15.0,46.0,1024.6,1.0,15.9,No,No
15-Jul,Sydney,5.8,16.1,0.0,0.2,6.8,31.0,11.0,31.0,1020.3,2.0,15.5,No,No
15-Jul,Sydney,6.0,18.6,0.0,1.6,9.3,30.0,4.0,35.0,1018.0,1.0,16.6,No,No
15-Jul,Sydney,6.0,17.3,0.0,3.2,9.5,37.0,22.0,34.0,1013.3,1.0,17.1,No,No
15-Jul,Sydney,7.8,14.7,0.0,3.2,2.7,43.0,11.0,85.0,1021.7,8.0,11.8,No,Yes
15-Jul,Sydney,7.9,16.5,5.6,0.6,6.3,31.0,17.0,64.0,1027.6,4.0,13.7,Yes,No
15-Jul,Sydney,6.6,17.6,0.0,2.0,9.6,24.0,7.0,46.0,1026.9,1.0,16.4,No,No
15-Jul,Sydney,7.3,16.9,0.0,1.2,3.2,43.0,13.0,61.0,1019.0,7.0,16.0,No,No
15-Jul,Sydney,6.6,19.9,0.8,1.4,9.3,61.0,17.0,48.0,1009.4,1.0,19.2,No,Yes
15-Jul,Sydney,7.1,15.1,2.2,2.8,4.0,57.0,33.0,42.0,1001.5,2.0,13.1,Yes,Yes
15-Jul,Sydney,8.1,16.9,4.8,4.8,5.5,76.0,39.0,41.0,1002.9,1.0,16.5,Yes,No
15-Jul,Sydney,8.6,17.6,0.6,2.0,8.3,44.0,17.0,31.0,1010.4,4.0,17.6,No,No
15-Jul,Sydney,6.2,16.8,0.2,3.4,9.6,24.0,13.0,42.0,1016.1,3.0,14.9,No,No
15-Jul,Sydney,8.3,13.4,0.2,3.4,2.6,43.0,13.0,68.0,1013.7,6.0,12.9,No,Yes
15-Jul,Sydney,6.2,14.3,17.2,0.0,1.7,57.0,26.0,51.0,1012.9,7.0,13.5,Yes,Yes
15-Jul,Sydney,6.6,14.6,9.0,3.0,4.3,48.0,28.0,78.0,1027.2,7.0,11.8,Yes,No
15-Jul,Sydney,7.8,16.7,0.6,2.0,9.0,33.0,17.0,55.0,1031.1,2.0,15.8,No,No
15-Jul,Sydney,7.8,17.9,0.0,1.6,4.2,26.0,15.0,64.0,1032.1,6.0,15.9,No,Yes
15-Jul,Sydney,8.2,19.3,3.0,0.8,9.9,33.0,15.0,54.0,1029.3,1.0,18.3,Yes,No
15-Jul,Sydney,9.9,16.9,0.0,4.0,0.9,28.0,17.0,57.0,1025.0,7.0,16.5,No,Yes
15-Jul,Sydney,11.2,19.1,1.8,0.8,2.2,28.0,9.0,70.0,1023.4,7.0,16.4,Yes,No
15-Jul,Sydney,11.6,20.0,0.0,2.0,3.7,33.0,9.0,58.0,1014.5,7.0,18.6,No,No
15-Jul,Sydney,10.8,20.8,0.0,2.6,10.1,31.0,15.0,29.0,1015.8,1.0,20.5,No,No
15-Jul,Sydney,11.0,20.2,0.0,4.6,9.3,59.0,35.0,31.0,1012.4,1.0,19.5,No,No
15-Jul,Sydney,7.3,15.7,0.0,5.0,10.1,63.0,26.0,28.0,1024.5,1.0,15.2,No,No
15-Aug,Sydney,9.4,22.3,0.0,3.4,9.2,61.0,28.0,28.0,1015.6,6.0,20.7,No,No
15-Aug,Sydney,14.3,24.7,0.0,5.4,7.8,43.0,20.0,30.0,1010.4,5.0,23.8,No,No
15-Aug,Sydney,8.4,19.4,0.0,5.4,10.1,57.0,17.0,29.0,1013.7,1.0,19.0,No,No
15-Aug,Sydney,8.3,15.1,0.0,3.8,4.6,33.0,2.0,42.0,1018.9,4.0,14.4,No,No
15-Aug,Sydney,5.0,14.2,0.0,0.6,4.8,48.0,19.0,46.0,1010.3,6.0,13.0,No,No
15-Aug,Sydney,6.8,16.4,0.0,3.8,8.5,37.0,11.0,39.0,1016.7,7.0,14.3,No,No
15-Aug,Sydney,6.7,18.5,0.0,2.8,10.1,33.0,17.0,40.0,1021.0,2.0,16.1,No,No
15-Aug,Sydney,7.9,17.5,0.0,2.6,8.9,33.0,24.0,44.0,1022.5,1.0,16.3,No,No
15-Aug,Sydney,6.2,17.6,0.0,1.8,9.5,30.0,13.0,56.0,1019.6,1.0,16.3,No,No
15-Aug,Sydney,8.6,20.6,0.0,2.6,10.2,33.0,20.0,41.0,1012.9,1.0,18.8,No,No
15-Aug,Sydney,9.8,21.0,0.0,5.0,10.5,30.0,9.0,27.0,1011.1,1.0,20.4,No,No
15-Aug,Sydney,8.4,17.5,0.0,3.8,8.7,74.0,28.0,37.0,1004.0,1.0,16.2,No,No
15-Aug,Sydney,9.4,19.8,0.0,4.8,10.5,48.0,17.0,23.0,1014.7,1.0,19.3,No,No
15-Aug,Sydney,7.9,20.4,0.0,4.0,10.5,30.0,19.0,38.0,1023.4,1.0,18.0,No,No
15-Aug,Sydney,8.2,18.1,0.0,3.0,7.3,30.0,19.0,61.0,1028.8,5.0,17.0,No,No
15-Aug,Sydney,10.5,19.8,0.0,3.0,9.2,28.0,15.0,63.0,1021.4,4.0,17.4,No,Yes
15-Aug,Sydney,9.3,20.5,5.6,2.8,10.4,46.0,13.0,29.0,1013.3,1.0,20.4,Yes,No
15-Aug,Sydney,10.9,16.2,0.0,4.4,10.4,39.0,19.0,46.0,1021.0,2.0,14.7,No,No
15-Aug,Sydney,9.0,17.0,0.0,3.6,6.6,24.0,13.0,54.0,1025.0,6.0,16.4,No,No
15-Aug,Sydney,8.2,18.9,0.0,2.6,9.8,31.0,20.0,59.0,1025.0,1.0,18.7,No,No
15-Aug,Sydney,9.4,21.0,0.0,3.8,9.4,31.0,15.0,63.0,1021.2,7.0,19.8,No,No
15-Aug,Sydney,12.9,28.3,0.0,4.2,9.4,33.0,11.0,32.0,1016.2,5.0,26.9,No,Yes
15-Aug,Sydney,15.4,18.5,2.4,6.4,0.2,22.0,7.0,73.0,1018.4,7.0,17.9,Yes,Yes
15-Aug,Sydney,15.1,17.4,4.2,1.8,0.6,59.0,9.0,95.0,1015.0,7.0,16.4,Yes,Yes
15-Aug,Sydney,12.5,19.9,54.4,5.0,4.4,56.0,20.0,53.0,1012.8,7.0,18.7,Yes,Yes
15-Aug,Sydney,12.3,20.2,5.2,2.8,6.3,28.0,13.0,59.0,1017.8,7.0,18.9,Yes,No
15-Aug,Sydney,11.6,20.5,0.0,3.0,4.3,52.0,17.0,44.0,1015.1,6.0,20.1,No,No
15-Aug,Sydney,10.6,20.8,0.0,2.8,9.2,48.0,20.0,43.0,1018.9,5.0,18.5,No,No
15-Aug,Sydney,9.0,20.3,0.0,4.2,10.8,30.0,15.0,31.0,1017.9,2.0,20.1,No,No
15-Aug,Sydney,8.3,18.7,0.0,3.6,10.8,39.0,22.0,44.0,1017.5,3.0,18.1,No,No
15-Aug,Sydney,9.6,19.7,0.0,4.8,10.9,35.0,22.0,39.0,1013.8,2.0,18.4,No,No
15-Sep,Sydney,9.0,19.7,0.0,3.2,10.8,31.0,13.0,39.0,1013.3,1.0,17.0,No,No
15-Sep,Sydney,8.0,18.8,0.0,4.0,10.4,31.0,19.0,46.0,1012.0,1.0,18.6,No,Yes
15-Sep,Sydney,11.2,20.8,2.8,5.6,8.0,52.0,24.0,28.0,1005.6,6.0,20.6,Yes,Yes
15-Sep,Sydney,12.5,19.5,20.4,4.0,5.7,48.0,20.0,54.0,1020.5,2.0,18.3,Yes,No
15-Sep,Sydney,11.5,21.7,0.0,2.8,9.3,37.0,24.0,53.0,1019.6,5.0,18.7,No,No
15-Sep,Sydney,12.7,17.5,0.4,5.4,1.0,24.0,6.0,68.0,1021.9,7.0,16.0,No,No
15-Sep,Sydney,11.1,24.9,0.2,0.6,9.3,54.0,15.0,32.0,1013.3,4.0,22.7,No,No
15-Sep,Sydney,10.0,20.0,0.0,6.8,11.0,52.0,24.0,32.0,1015.7,2.0,19.7,No,No
15-Sep,Sydney,11.3,19.6,0.0,4.8,6.5,37.0,15.0,41.0,1029.8,7.0,18.9,No,No
15-Sep,Sydney,14.0,21.3,0.0,4.0,9.1,39.0,24.0,44.0,1027.6,0.0,20.5,No,No
15-Sep,Sydney,10.9,25.4,0.0,7.4,10.4,24.0,19.0,51.0,1024.7,5.0,21.3,No,No
15-Sep,Sydney,12.4,22.3,0.0,3.8,10.6,30.0,20.0,60.0,1025.0,1.0,21.4,No,No
15-Sep,Sydney,15.3,23.6,0.0,5.0,10.7,43.0,24.0,59.0,1020.5,1.0,21.4,No,No
15-Sep,Sydney,12.4,21.1,0.0,10.2,10.2,37.0,26.0,60.0,1015.0,3.0,19.3,No,No
15-Sep,Sydney,12.2,19.9,0.0,4.2,8.2,43.0,28.0,57.0,1018.3,7.0,17.7,No,Yes
15-Sep,Sydney,13.6,20.0,2.2,6.4,7.7,52.0,26.0,44.0,1025.5,2.0,18.9,Yes,Yes
15-Sep,Sydney,12.5,19.5,10.8,5.4,7.3,33.0,24.0,54.0,1023.9,6.0,18.1,Yes,No
15-Sep,Sydney,12.5,18.6,0.4,4.0,3.4,37.0,13.0,72.0,1021.7,7.0,17.4,No,No
15-Sep,Sydney,12.4,22.5,0.2,1.6,10.4,35.0,15.0,60.0,1015.2,2.0,21.3,No,No
15-Sep,Sydney,14.6,19.5,0.2,6.2,9.2,59.0,37.0,47.0,1017.5,2.0,17.8,No,No
15-Sep,Sydney,10.0,16.2,0.2,8.8,6.5,69.0,35.0,74.0,1025.4,7.0,11.7,No,Yes
15-Sep,Sydney,8.3,16.3,3.2,4.0,6.1,65.0,28.0,62.0,1024.6,7.0,13.6,Yes,Yes
15-Sep,Sydney,10.1,16.4,31.8,2.8,4.3,54.0,26.0,63.0,1027.8,7.0,15.9,Yes,Yes
15-Sep,Sydney,11.1,20.1,3.4,4.4,7.7,43.0,24.0,48.0,1025.4,3.0,18.4,Yes,Yes
15-Sep,Sydney,12.3,19.2,3.6,3.8,6.2,46.0,20.0,51.0,1021.1,7.0,18.3,Yes,No
15-Sep,Sydney,10.9,20.8,0.2,4.2,11.0,28.0,17.0,49.0,1017.8,1.0,19.1,No,No
15-Sep,Sydney,11.9,23.4,0.0,5.8,3.4,50.0,17.0,55.0,1015.8,1.0,21.7,No,No
15-Sep,Sydney,16.7,21.4,0.0,5.6,6.4,33.0,20.0,62.0,1021.4,7.0,18.7,No,No
15-Oct,Sydney,16.8,22.9,0.0,5.6,9.6,33.0,24.0,65.0,1022.8,1.0,21.7,No,No
15-Oct,Sydney,16.5,23.0,0.0,4.8,10.5,33.0,24.0,57.0,1031.8,1.0,21.1,No,No
15-Oct,Sydney,14.2,27.5,0.0,7.2,11.1,22.0,11.0,47.0,1024.7,1.0,27.3,No,No
15-Oct,Sydney,19.8,33.8,0.0,8.0,8.2,46.0,28.0,13.0,1021.8,7.0,32.6,No,No
15-Oct,Sydney,16.1,37.0,0.0,11.0,11.4,20.0,11.0,16.0,1021.1,7.0,35.6,No,No
15-Oct,Sydney,20.3,32.3,0.0,8.6,11.4,43.0,17.0,26.0,1019.7,1.0,30.6,No,No
15-Oct,Sydney,19.7,21.5,0.0,13.2,1.3,67.0,26.0,56.0,1033.6,7.0,19.0,No,No
15-Oct,Sydney,17.0,21.1,0.0,6.6,2.2,35.0,20.0,57.0,1036.0,7.0,19.9,No,No
15-Oct,Sydney,16.8,22.7,0.0,5.4,8.7,43.0,24.0,51.0,1029.7,5.0,22.0,No,No
15-Oct,Sydney,15.7,24.3,0.0,6.8,9.5,24.0,17.0,60.0,1025.8,4.0,22.3,No,No
15-Oct,Sydney,15.0,24.3,0.0,5.6,6.4,41.0,11.0,65.0,1018.6,7.0,21.4,No,Yes
15-Oct,Sydney,16.5,29.5,3.6,5.0,9.6,43.0,19.0,55.0,1012.4,6.0,23.4,Yes,Yes
15-Oct,Sydney,17.5,20.4,1.6,7.8,0.8,37.0,20.0,77.0,1022.3,8.0,19.8,Yes,Yes
15-Oct,Sydney,16.9,23.3,3.4,1.4,8.3,37.0,20.0,60.0,1025.2,1.0,22.7,Yes,No
15-Oct,Sydney,16.3,24.0,0.0,7.0,12.0,44.0,30.0,63.0,1022.0,0.0,23.1,No,No
15-Oct,Sydney,17.3,27.5,0.0,6.8,11.9,43.0,20.0,52.0,1018.7,1.0,27.3,No,No
15-Oct,Sydney,19.1,26.0,0.0,9.8,9.7,31.0,15.0,64.0,1021.4,4.0,23.0,No,Yes
15-Oct,Sydney,18.8,23.2,1.4,7.2,3.8,35.0,15.0,56.0,1027.9,7.0,22.1,Yes,No
15-Oct,Sydney,19.4,24.6,0.2,4.2,8.2,39.0,24.0,54.0,1022.4,4.0,24.4,No,No
15-Oct,Sydney,18.7,26.8,0.4,6.8,7.7,35.0,15.0,55.0,1016.3,2.0,26.0,No,No
15-Oct,Sydney,19.7,27.9,1.0,7.6,3.4,31.0,9.0,43.0,1011.5,7.0,26.3,No,Yes
15-Oct,Sydney,18.6,20.5,8.4,5.0,0.7,61.0,31.0,74.0,1010.3,7.0,20.1,Yes,Yes
15-Oct,Sydney,14.5,21.4,14.8,2.8,3.4,41.0,17.0,55.0,1021.6,7.0,19.4,Yes,No
15-Oct,Sydney,12.9,22.3,0.2,4.6,12.0,39.0,26.0,54.0,1020.9,1.0,20.7,No,No
15-Oct,Sydney,15.2,24.9,0.0,7.4,10.2,43.0,19.0,59.0,1017.8,3.0,22.3,No,No
15-Oct,Sydney,17.5,29.4,0.0,7.0,5.2,69.0,13.0,53.0,1015.1,7.0,22.2,No,Yes
15-Oct,Sydney,15.5,19.6,7.6,7.8,2.0,54.0,30.0,47.0,1025.8,7.0,19.3,Yes,No
15-Oct,Sydney,13.4,21.2,0.4,3.8,8.2,31.0,20.0,45.0,1022.5,5.0,20.6,No,No
15-Oct,Sydney,15.7,23.0,0.0,5.4,11.4,31.0,22.0,40.0,1022.1,1.0,21.9,No,No
15-Oct,Sydney,14.1,23.1,0.0,8.0,9.3,39.0,24.0,48.0,1020.8,7.0,21.8,No,No
15-Oct,Sydney,17.1,24.2,0.0,8.0,5.7,48.0,28.0,61.0,1018.6,8.0,22.5,No,No
15-Nov,Sydney,17.5,26.8,0.0,7.8,9.0,44.0,17.0,59.0,1010.6,3.0,25.4,No,Yes
15-Nov,Sydney,18.2,30.7,26.0,6.6,9.1,46.0,15.0,53.0,1009.0,5.0,26.4,Yes,Yes
15-Nov,Sydney,18.6,20.0,1.4,6.8,0.0,35.0,17.0,89.0,1016.5,8.0,19.2,Yes,Yes
15-Nov,Sydney,17.1,19.6,3.8,1.4,0.0,56.0,31.0,83.0,1016.3,8.0,19.4,Yes,Yes
15-Nov,Sydney,16.0,23.4,13.0,0.0,0.7,50.0,26.0,80.0,1010.5,8.0,20.5,Yes,Yes
15-Nov,Sydney,18.2,28.3,11.6,3.2,5.2,33.0,13.0,87.0,1006.3,7.0,20.5,Yes,Yes
